l_code,l_name,year,b_date,f_date
777,和歌山,2001,2001-04-02,2001-03-23
777,和歌山,2002,2002-03-26,2002-03-16
777,和歌山,2003,2003-04-03,2003-03-26
777,和歌山,2004,2004-04-01,2004-03-19
777,和歌山,2005,2005-04-07,2005-03-29
777,和歌山,2006,2006-04-04,2006-03-25
777,和歌山,2007,2007-04-01,2007-03-26
777,和歌山,2008,2008-04-02,2008-03-24
777,和歌山,2009,2009-04-03,2009-03-21
777,和歌山,2010,2010-03-31,2010-03-18
777,和歌山,2011,2011-04-07,2011-03-27
777,和歌山,2012,2012-04-04,2012-03-30
777,和歌山,2013,2013-03-26,2013-03-18
777,和歌山,2014,2014-03-31,2014-03-26
777,和歌山,2015,2015-03-30,2015-03-23
778,潮岬,1996,1996-04-01,1996-03-28
778,潮岬,1997,1997-04-07,1997-03-23
778,潮岬,1998,1998-04-03,1998-03-26
778,潮岬,1999,1999-04-07,1999-03-21
778,潮岬,2000,2000-04-09,2000-03-31
778,潮岬,2001,2001-04-03,2001-03-27
778,潮岬,2002,2002-03-30,2002-03-20
778,潮岬,2003,2003-03-31,2003-03-19
778,潮岬,2004,2004-04-03,2004-03-26
778,潮岬,2005,2005-04-08,2005-04-01
778,潮岬,2006,2006-03-29,2006-03-19
778,潮岬,2007,2007-04-06,2007-03-28
778,潮岬,2008,2008-04-02,2008-03-24
778,潮岬,2009,2009-03-30,2009-03-22
778,潮岬,2010,NA,NA
778,潮岬,2011,NA,NA
778,潮岬,2012,NA,NA
778,潮岬,2013,NA,NA
778,潮岬,2014,NA,NA
778,潮岬,2015,NA,NA
780,奈良,1996,1996-04-08,1996-04-01
780,奈良,1997,1997-04-03,1997-03-28
780,奈良,1998,1998-03-31,1998-03-26
780,奈良,1999,1999-04-02,1999-03-26
780,奈良,2000,2000-04-10,2000-04-05
780,奈良,2001,2001-04-04,2001-03-26
780,奈良,2002,2002-03-26,2002-03-20
780,奈良,2003,2003-04-04,2003-03-30
780,奈良,2004,2004-03-30,2004-03-25
780,奈良,2005,2005-04-07,2005-04-02
780,奈良,2006,2006-04-05,2006-03-29
780,奈良,2007,2007-04-04,2007-03-27
780,奈良,2008,2008-04-03,2008-03-26
780,奈良,2009,2009-04-06,2009-03-23
780,奈良,2010,2010-04-02,2010-03-20
780,奈良,2011,2011-04-08,2011-03-31
780,奈良,2012,2012-04-09,2012-04-03
780,奈良,2013,2013-03-29,2013-03-22
780,奈良,2014,2014-04-01,2014-03-27
780,奈良,2015,2015-03-31,2015-03-27
800,厳原,1996,1996-04-07,1996-03-31
800,厳原,1997,1997-03-28,1997-03-21
800,厳原,1998,1998-04-02,1998-03-21
800,厳原,1999,1999-04-03,1999-03-26
800,厳原,2000,2000-04-02,2000-03-27
800,厳原,2001,2001-04-03,2001-03-24
800,厳原,2002,2002-03-24,2002-03-17
800,厳原,2003,2003-03-30,2003-03-23
800,厳原,2004,2004-04-02,2004-03-22
800,厳原,2005,2005-04-07,2005-04-01
800,厳原,2006,2006-03-30,2006-03-23
800,厳原,2007,2007-04-02,2007-03-26
800,厳原,2008,2008-04-02,2008-03-27
800,厳原,2009,2009-03-26,2009-03-18
800,厳原,2010,NA,NA
800,厳原,2011,NA,NA
800,厳原,2012,NA,NA
800,厳原,2013,NA,NA
800,厳原,2014,NA,NA
800,厳原,2015,NA,NA
807,福岡,1996,1996-04-01,1996-03-23
807,福岡,1997,1997-03-28,1997-03-18
807,福岡,1998,1998-04-03,1998-03-19
807,福岡,1999,1999-04-01,1999-03-21
807,福岡,2000,2000-04-02,2000-03-25
807,福岡,2001,2001-04-01,2001-03-22
807,福岡,2002,2002-03-25,2002-03-15
807,福岡,2003,2003-03-28,2003-03-22
807,福岡,2004,2004-03-30,2004-03-17
807,福岡,2005,2005-04-06,2005-03-29
807,福岡,2006,2006-04-03,2006-03-23
807,福岡,2007,2007-03-31,2007-03-21
807,福岡,2008,2008-04-02,2008-03-24
807,福岡,2009,2009-03-23,2009-03-13
807,福岡,2010,2010-03-25,2010-03-14
807,福岡,2011,2011-04-02,2011-03-22
807,福岡,2012,2012-04-01,2012-03-27
807,福岡,2013,2013-03-22,2013-03-13
807,福岡,2014,2014-03-27,2014-03-19
807,福岡,2015,2015-03-29,2015-03-22
813,佐賀,1996,1996-04-05,1996-03-25
813,佐賀,1997,1997-03-31,1997-03-18
813,佐賀,1998,1998-03-31,1998-03-18
813,佐賀,1999,1999-04-01,1999-03-21
813,佐賀,2000,2000-04-03,2000-03-27
813,佐賀,2001,2001-04-04,2001-03-24
813,佐賀,2002,2002-03-27,2002-03-17
813,佐賀,2003,2003-03-30,2003-03-21
813,佐賀,2004,2004-03-31,2004-03-23
813,佐賀,2005,2005-04-07,2005-03-31
813,佐賀,2006,2006-04-03,2006-03-23
813,佐賀,2007,2007-03-31,2007-03-24
813,佐賀,2008,2008-04-02,2008-03-24
813,佐賀,2009,2009-03-29,2009-03-19
813,佐賀,2010,2010-04-02,2010-03-21
813,佐賀,2011,2011-04-05,2011-03-22
813,佐賀,2012,2012-04-03,2012-03-28
813,佐賀,2013,2013-03-25,2013-03-18
813,佐賀,2014,2014-03-26,2014-03-19
813,佐賀,2015,2015-03-31,2015-03-22
815,大分,1996,1996-04-07,1996-03-26
815,大分,1997,1997-04-01,1997-03-20
815,大分,1998,1998-04-02,1998-03-19
815,大分,1999,1999-04-08,1999-03-26
815,大分,2000,2000-04-03,2000-03-26
815,大分,2001,2001-04-04,2001-03-23
815,大分,2002,2002-03-28,2002-03-17
815,大分,2003,2003-04-02,2003-03-24
815,大分,2004,2004-04-03,2004-03-19
815,大分,2005,2005-04-08,2005-03-31
815,大分,2006,2006-04-03,2006-03-23
815,大分,2007,2007-04-04,2007-03-22
815,大分,2008,2008-04-04,2008-03-24
815,大分,2009,2009-03-28,2009-03-17
815,大分,2010,2010-03-29,2010-03-17
815,大分,2011,2011-04-05,2011-03-23
815,大分,2012,2012-04-03,2012-03-27
815,大分,2013,2013-03-25,2013-03-14
815,大分,2014,2014-03-30,2014-03-25
815,大分,2015,2015-04-03,2015-03-26
817,長崎,1996,1996-04-06,1996-03-23
817,長崎,1997,1997-03-29,1997-03-18
817,長崎,1998,1998-04-04,1998-03-24
817,長崎,1999,1999-04-04,1999-03-22
817,長崎,2000,2000-04-02,2000-03-26
817,長崎,2001,2001-04-01,2001-03-22
817,長崎,2002,2002-03-29,2002-03-19
817,長崎,2003,2003-03-29,2003-03-19
817,長崎,2004,2004-04-02,2004-03-23
817,長崎,2005,2005-04-08,2005-04-01
817,長崎,2006,2006-04-03,2006-03-22
817,長崎,2007,2007-04-01,2007-03-24
817,長崎,2008,2008-04-06,2008-03-24
817,長崎,2009,2009-03-27,2009-03-21
817,長崎,2010,2010-03-31,2010-03-18
817,長崎,2011,2011-04-07,2011-03-23
817,長崎,2012,2012-04-02,2012-03-26
817,長崎,2013,2013-03-23,2013-03-16
817,長崎,2014,2014-03-27,2014-03-20
817,長崎,2015,2015-03-31,2015-03-22
819,熊本,1996,1996-03-31,1996-03-22
819,熊本,1997,1997-03-27,1997-03-15
819,熊本,1998,1998-04-01,1998-03-17
819,熊本,1999,1999-04-03,1999-03-22
819,熊本,2000,2000-04-03,2000-03-24
819,熊本,2001,2001-04-03,2001-03-23
819,熊本,2002,2002-03-29,2002-03-16
819,熊本,2003,2003-03-31,2003-03-20
819,熊本,2004,2004-04-02,2004-03-24
819,熊本,2005,2005-04-08,2005-04-01
819,熊本,2006,2006-03-31,2006-03-20
819,熊本,2007,2007-04-02,2007-03-23
819,熊本,2008,2008-04-01,2008-03-22
819,熊本,2009,2009-03-24,2009-03-16
819,熊本,2010,2010-03-26,2010-03-16
819,熊本,2011,2011-04-07,2011-03-21
819,熊本,2012,2012-04-02,2012-03-25
819,熊本,2013,2013-03-22,2013-03-16
819,熊本,2014,2014-03-27,2014-03-20
819,熊本,2015,2015-03-31,2015-03-21
822,延岡,1996,NA,NA
822,延岡,1997,NA,1997-03-18
822,延岡,1998,NA,1998-03-26
822,延岡,1999,NA,1999-03-20
822,延岡,2000,NA,NA
822,延岡,2001,NA,NA
822,延岡,2002,NA,NA
822,延岡,2003,NA,NA
822,延岡,2004,NA,NA
822,延岡,2005,NA,NA
822,延岡,2006,NA,NA
822,延岡,2007,NA,NA
822,延岡,2008,NA,NA
822,延岡,2009,NA,NA
822,延岡,2010,NA,NA
822,延岡,2011,NA,NA
822,延岡,2012,NA,NA
822,延岡,2013,NA,NA
822,延岡,2014,NA,NA
822,延岡,2015,NA,NA
827,鹿児島,1996,1996-03-31,1996-03-25
827,鹿児島,1997,1997-03-30,1997-03-21
827,鹿児島,1998,1998-04-09,1998-03-28
827,鹿児島,1999,1999-04-06,1999-03-26
827,鹿児島,2000,2000-04-06,2000-03-30
827,鹿児島,2001,2001-04-05,2001-03-30
827,鹿児島,2002,2002-04-01,2002-03-27
827,鹿児島,2003,2003-04-02,2003-03-24
827,鹿児島,2004,2004-04-06,2004-03-29
827,鹿児島,2005,2005-04-09,2005-04-03
827,鹿児島,2006,2006-03-29,2006-03-20
827,鹿児島,2007,2007-04-04,2007-03-30
827,鹿児島,2008,2008-04-12,2008-03-28
827,鹿児島,2009,2009-04-01,2009-03-19
827,鹿児島,2010,2010-04-06,2010-03-23
827,鹿児島,2011,2011-04-05,2011-03-23
827,鹿児島,2012,2012-04-05,2012-03-26
827,鹿児島,2013,2013-03-26,2013-03-15
827,鹿児島,2014,2014-03-31,2014-03-20
827,鹿児島,2015,2015-03-31,2015-03-21
830,宮崎,1996,1996-04-03,1996-03-22
830,宮崎,1997,1997-03-31,1997-03-17
830,宮崎,1998,1998-04-01,1998-03-23
830,宮崎,1999,1999-04-05,1999-03-25
830,宮崎,2000,2000-04-05,2000-03-28
830,宮崎,2001,2001-04-02,2001-03-22
830,宮崎,2002,2002-03-29,2002-03-18
830,宮崎,2003,2003-03-30,2003-03-23
830,宮崎,2004,2004-04-02,2004-03-26
830,宮崎,2005,2005-04-05,2005-03-28
830,宮崎,2006,2006-03-30,2006-03-18
830,宮崎,2007,2007-04-03,2007-03-26
830,宮崎,2008,2008-04-06,2008-03-26
830,宮崎,2009,2009-03-23,2009-03-16
830,宮崎,2010,2010-04-02,2010-03-17
830,宮崎,2011,2011-04-04,2011-03-23
830,宮崎,2012,2012-04-03,2012-03-24
830,宮崎,2013,2013-03-22,2013-03-13
830,宮崎,2014,2014-03-28,2014-03-19
830,宮崎,2015,2015-04-01,2015-03-22
836,屋久島,1996,NA,NA
836,屋久島,1997,NA,NA
836,屋久島,1998,NA,NA
836,屋久島,1999,NA,NA
836,屋久島,2000,NA,NA
836,屋久島,2001,NA,NA
836,屋久島,2002,NA,NA
836,屋久島,2003,NA,NA
836,屋久島,2004,NA,NA
836,屋久島,2005,NA,NA
836,屋久島,2006,NA,NA
836,屋久島,2007,NA,NA
836,屋久島,2008,NA,NA
836,屋久島,2009,NA,NA
836,屋久島,2010,NA,NA
836,屋久島,2011,NA,NA
836,屋久島,2012,NA,NA
836,屋久島,2013,NA,NA
836,屋久島,2014,NA,NA
836,屋久島,2015,NA,NA
837,種子島,1996,1996-03-28,1996-03-22
837,種子島,1997,1997-03-30,1997-03-23
837,種子島,1998,NA,1998-04-03
837,種子島,1999,NA,1999-04-02
837,種子島,2000,2000-04-12,2000-03-30
837,種子島,2001,2001-04-23,2001-03-28
837,種子島,2002,NA,2002-03-27
837,種子島,2003,2003-04-03,2003-03-20
837,種子島,2004,2004-03-31,2004-03-21
837,種子島,2005,2005-04-09,2005-03-31
837,種子島,2006,2006-03-31,2006-03-20
837,種子島,2007,2007-04-25,2007-04-01
837,種子島,2008,NA,NA
837,種子島,2009,NA,NA
837,種子島,2010,NA,NA
837,種子島,2011,NA,NA
837,種子島,2012,NA,NA
837,種子島,2013,NA,NA
837,種子島,2014,NA,NA
837,種子島,2015,NA,NA
843,福江,1996,1996-04-05,1996-03-26
843,福江,1997,1997-03-30,1997-03-20
843,福江,1998,1998-04-03,1998-03-26
843,福江,1999,1999-04-05,1999-03-26
843,福江,2000,2000-04-03,2000-03-28
843,福江,2001,2001-04-03,2001-03-24
843,福江,2002,2002-03-30,2002-03-23
843,福江,2003,2003-03-31,2003-03-22
843,福江,2004,2004-04-03,2004-03-26
843,福江,2005,2005-04-08,2005-03-31
843,福江,2006,2006-04-03,2006-03-22
843,福江,2007,2007-04-09,2007-03-28
843,福江,2008,2008-04-08,2008-03-31
843,福江,2009,2009-04-01,2009-03-23
843,福江,2010,NA,NA
843,福江,2011,NA,NA
843,福江,2012,NA,NA
843,福江,2013,NA,NA
843,福江,2014,NA,NA
843,福江,2015,NA,NA
887,松山,1996,1996-04-08,1996-03-29
887,松山,1997,1997-04-01,1997-03-24
887,松山,1998,1998-04-05,1998-03-21
887,松山,1999,1999-04-02,1999-03-25
887,松山,2000,2000-04-04,2000-03-28
887,松山,2001,2001-03-30,2001-03-24
887,松山,2002,2002-03-26,2002-03-18
887,松山,2003,2003-04-02,2003-03-26
887,松山,2004,2004-04-02,2004-03-19
887,松山,2005,2005-04-07,2005-04-01
887,松山,2006,2006-04-03,2006-03-24
887,松山,2007,2007-04-01,2007-03-23
887,松山,2008,2008-04-04,2008-03-25
887,松山,2009,2009-04-01,2009-03-17
887,松山,2010,2010-04-02,2010-03-14
887,松山,2011,2011-04-06,2011-03-25
887,松山,2012,2012-04-04,2012-03-30
887,松山,2013,2013-03-27,2013-03-17
887,松山,2014,2014-03-29,2014-03-24
887,松山,2015,2015-04-01,2015-03-27
891,高松,1996,1996-04-10,1996-04-02
891,高松,1997,1997-04-04,1997-03-28
891,高松,1998,1998-04-02,1998-03-25
891,高松,1999,1999-04-04,1999-03-27
891,高松,2000,2000-04-06,2000-03-31
891,高松,2001,2001-03-31,2001-03-26
891,高松,2002,2002-03-23,2002-03-18
891,高松,2003,2003-04-04,2003-03-28
891,高松,2004,2004-04-03,2004-03-24
891,高松,2005,2005-04-06,2005-04-01
891,高松,2006,2006-04-06,2006-03-27
891,高松,2007,2007-04-04,2007-03-28
891,高松,2008,2008-04-03,2008-03-25
891,高松,2009,2009-04-03,2009-03-20
891,高松,2010,2010-04-04,2010-03-20
891,高松,2011,2011-04-08,2011-03-31
891,高松,2012,2012-04-06,2012-04-02
891,高松,2013,2013-03-30,2013-03-22
891,高松,2014,2014-03-31,2014-03-26
891,高松,2015,2015-04-01,2015-03-24
892,宇和島,1996,1996-04-01,1996-03-24
892,宇和島,1997,1997-03-29,1997-03-17
892,宇和島,1998,1998-04-03,1998-03-18
892,宇和島,1999,1999-04-01,1999-03-19
892,宇和島,2000,2000-04-04,2000-03-25
892,宇和島,2001,2001-03-28,2001-03-21
892,宇和島,2002,2002-03-23,2002-03-15
892,宇和島,2003,2003-03-28,2003-03-20
892,宇和島,2004,2004-04-01,2004-03-17
892,宇和島,2005,2005-04-05,2005-03-28
892,宇和島,2006,NA,NA
892,宇和島,2007,NA,NA
892,宇和島,2008,NA,NA
892,宇和島,2009,NA,NA
892,宇和島,2010,NA,NA
892,宇和島,2011,NA,NA
892,宇和島,2012,NA,NA
892,宇和島,2013,NA,NA
892,宇和島,2014,NA,NA
892,宇和島,2015,NA,NA
893,高知,1996,1996-04-02,1996-03-25
893,高知,1997,1997-03-26,1997-03-15
893,高知,1998,1998-03-31,1998-03-17
893,高知,1999,1999-04-01,1999-03-19
893,高知,2000,2000-04-03,2000-03-27
893,高知,2001,2001-03-30,2001-03-21
893,高知,2002,2002-03-23,2002-03-17
893,高知,2003,2003-03-25,2003-03-18
893,高知,2004,2004-03-31,2004-03-19
893,高知,2005,2005-04-06,2005-03-31
893,高知,2006,2006-03-24,2006-03-15
893,高知,2007,2007-04-01,2007-03-23
893,高知,2008,2008-03-28,2008-03-24
893,高知,2009,2009-03-24,2009-03-16
893,高知,2010,2010-03-21,2010-03-10
893,高知,2011,2011-03-31,2011-03-22
893,高知,2012,2012-03-27,2012-03-21
893,高知,2013,2013-03-22,2013-03-15
893,高知,2014,2014-03-25,2014-03-18
893,高知,2015,2015-03-30,2015-03-22
895,徳島,1996,1996-04-06,1996-03-29
895,徳島,1997,1997-04-02,1997-03-25
895,徳島,1998,1998-04-03,1998-03-26
895,徳島,1999,1999-04-02,1999-03-24
895,徳島,2000,2000-04-07,2000-03-30
895,徳島,2001,2001-04-03,2001-03-25
895,徳島,2002,2002-03-27,2002-03-19
895,徳島,2003,2003-04-03,2003-03-27
895,徳島,2004,2004-04-03,2004-03-26
895,徳島,2005,2005-04-06,2005-03-31
895,徳島,2006,2006-04-04,2006-03-27
895,徳島,2007,2007-04-03,2007-03-27
895,徳島,2008,2008-04-03,2008-03-25
895,徳島,2009,2009-04-03,2009-03-23
895,徳島,2010,2010-04-06,2010-03-26
895,徳島,2011,2011-04-08,2011-03-31
895,徳島,2012,2012-04-05,2012-04-01
895,徳島,2013,2013-03-30,2013-03-24
895,徳島,2014,2014-04-01,2014-03-29
895,徳島,2015,2015-04-03,2015-03-28
909,名瀬,1996,1996-01-22,1996-01-14
909,名瀬,1997,1997-01-27,1997-01-20
909,名瀬,1998,1998-01-27,1998-01-12
909,名瀬,1999,1999-02-04,1999-01-18
909,名瀬,2000,2000-01-31,2000-01-18
909,名瀬,2001,2001-02-05,2001-01-26
909,名瀬,2002,2002-01-29,2002-01-17
909,名瀬,2003,2003-01-26,2003-01-01
909,名瀬,2004,2004-02-01,2004-01-20
909,名瀬,2005,2005-02-08,2005-01-25
909,名瀬,2006,2006-01-24,2006-01-16
909,名瀬,2007,2007-02-07,2007-01-29
909,名瀬,2008,2008-02-02,2008-01-21
909,名瀬,2009,2009-02-04,2009-01-22
909,名瀬,2010,2010-02-03,2010-01-22
909,名瀬,2011,2011-02-07,2011-01-30
909,名瀬,2012,2012-01-30,2012-01-20
909,名瀬,2013,2013-01-28,2013-01-14
909,名瀬,2014,2014-01-31,2014-01-16
909,名瀬,2015,2015-01-29,2015-01-20
912,与那国島,1996,1996-02-17,1996-01-18
912,与那国島,1997,1997-02-12,1997-02-03
912,与那国島,1998,1998-03-01,1998-02-09
912,与那国島,1999,1999-03-03,1999-02-06
912,与那国島,2000,2000-02-06,2000-01-20
912,与那国島,2001,2001-02-21,2001-02-05
912,与那国島,2002,2002-02-14,2002-01-21
912,与那国島,2003,2003-02-10,2003-01-26
912,与那国島,2004,2004-02-11,2004-01-19
912,与那国島,2005,2005-02-15,2005-02-05
912,与那国島,2006,2006-01-31,2006-01-27
912,与那国島,2007,2007-02-16,2007-02-08
912,与那国島,2008,NA,2008-01-30
912,与那国島,2009,NA,NA
912,与那国島,2010,NA,NA
912,与那国島,2011,NA,NA
912,与那国島,2012,NA,NA
912,与那国島,2013,NA,NA
912,与那国島,2014,NA,NA
912,与那国島,2015,NA,NA
917,西表島,1996,1996-01-28,1996-01-14
917,西表島,1997,1997-02-04,1997-01-20
917,西表島,1998,1998-02-15,1998-01-30
917,西表島,1999,1999-03-03,1999-02-07
917,西表島,2000,2000-02-08,2000-01-16
917,西表島,2001,2001-02-15,2001-01-22
917,西表島,2002,2002-02-07,2002-01-15
917,西表島,2003,NA,NA
917,西表島,2004,NA,NA
917,西表島,2005,NA,NA
917,西表島,2006,NA,NA
917,西表島,2007,NA,NA
917,西表島,2008,NA,NA
917,西表島,2009,NA,NA
917,西表島,2010,NA,NA
917,西表島,2011,NA,NA
917,西表島,2012,NA,NA
917,西表島,2013,NA,NA
917,西表島,2014,NA,NA
917,西表島,2015,NA,NA
918,石垣島,1996,1996-01-23,1996-01-04
918,石垣島,1997,1997-02-06,1997-01-11
918,石垣島,1998,1998-03-01,1998-02-15
918,石垣島,1999,1999-02-24,1999-01-31
918,石垣島,2000,2000-02-03,2000-01-14
918,石垣島,2001,2001-02-08,2001-01-09
918,石垣島,2002,2002-02-01,2002-01-04
918,石垣島,2003,2003-02-20,2003-01-31
918,石垣島,2004,2004-02-02,2004-01-15
918,石垣島,2005,2005-02-07,2005-01-07
918,石垣島,2006,2006-02-02,2006-01-15
918,石垣島,2007,2007-02-27,2007-02-05
918,石垣島,2008,2008-02-20,2008-01-27
918,石垣島,2009,2009-02-16,2009-01-19
918,石垣島,2010,2010-02-08,2010-01-15
918,石垣島,2011,2011-02-10,2011-01-17
918,石垣島,2012,2012-02-09,4201-01-22
918,石垣島,2013,2013-02-14,2013-01-22
918,石垣島,2014,2014-02-10,2014-01-16
918,石垣島,2015,2015-01-24,2015-01-06
927,宮古島,1996,1996-01-25,1996-01-07
927,宮古島,1997,1997-01-27,1997-01-08
927,宮古島,1998,1998-02-01,1998-01-10
927,宮古島,1999,1999-02-19,1999-01-15
927,宮古島,2000,2000-01-23,2000-01-05
927,宮古島,2001,2001-02-09,2001-01-08
927,宮古島,2002,2002-02-04,2002-01-06
927,宮古島,2003,2003-02-03,200-01-23
927,宮古島,2004,2004-03-01,2004-01-28
927,宮古島,2005,2005-02-16,2005-01-29
927,宮古島,2006,2006-01-31,2006-01-19
927,宮古島,2007,2007-02-19,2007-01-16
927,宮古島,2008,2008-02-21,2008-01-29
927,宮古島,2009,2009-02-07,2009-01-27
927,宮古島,2010,2010-01-31,2010-01-18
927,宮古島,2011,2011-01-28,2011-01-17
927,宮古島,2012,2012-01-30,2012-01-18
927,宮古島,2013,2013-02-01,2013-01-19
927,宮古島,2014,2014-02-03,2014-01-16
927,宮古島,2015,2015-02-04,2015-01-22
929,久米島,1996,1996-01-28,1996-01-13
929,久米島,1997,1997-02-01,1997-01-15
929,久米島,1998,1998-02-09,1998-01-20
929,久米島,1999,1999-02-08,1999-01-26
929,久米島,2000,2000-01-24,2000-01-07
929,久米島,2001,2001-01-25,2001-01-04
929,久米島,2002,2002-01-28,2002-01-07
929,久米島,2003,2003-02-09,2003-01-15
929,久米島,2004,2004-02-01,2004-01-13
929,久米島,2005,NA,NA
929,久米島,2006,NA,NA
929,久米島,2007,NA,NA
929,久米島,2008,NA,NA
929,久米島,2009,NA,NA
929,久米島,2010,NA,NA
929,久米島,2011,NA,NA
929,久米島,2012,NA,NA
929,久米島,2013,NA,NA
929,久米島,2014,NA,NA
929,久米島,2015,NA,NA
936,那覇,1996,1996-02-02,1996-01-25
936,那覇,1997,1997-02-01,1997-01-20
936,那覇,1998,1998-01-28,1998-01-16
936,那覇,1999,1999-02-15,1999-02-02
936,那覇,2000,2000-02-03,2000-01-18
936,那覇,2001,2001-02-05,2001-01-17
936,那覇,2002,2002-02-05,2002-01-15
936,那覇,2003,2003-02-07,2003-01-21
936,那覇,2004,2004-02-10,2004-01-17
936,那覇,2005,2005-02-14,2005-01-19
936,那覇,2006,2006-01-24,2006-01-13
936,那覇,2007,2007-02-16,2007-01-23
936,那覇,2008,2008-01-25,2008-01-03
936,那覇,2009,2009-01-23,2009-01-02
936,那覇,2010,2010-02-01,1201-01-23
936,那覇,2011,2011-02-02,2011-01-07
936,那覇,2012,2012-02-06,2012-01-22
936,那覇,2013,2013-01-23,8201-01-22
936,那覇,2014,2014-01-27,2014-01-15
936,那覇,2015,2015-01-29,2015-01-15
940,名護,1996,1996-01-24,1996-01-04
940,名護,1997,1997-01-29,1997-01-01
940,名護,1998,1998-02-12,1998-01-04
940,名護,1999,1999-02-01,8199-01-22
940,名護,2000,2000-01-26,2000-01-01
940,名護,2001,2001-02-02,2001-01-18
940,名護,2002,2002-01-31,2002-01-15
940,名護,2003,NA,NA
940,名護,2004,NA,NA
940,名護,2005,NA,NA
940,名護,2006,NA,NA
940,名護,2007,NA,NA
940,名護,2008,NA,NA
940,名護,2009,NA,NA
940,名護,2010,NA,NA
940,名護,2011,NA,NA
940,名護,2012,NA,NA
940,名護,2013,NA,NA
940,名護,2014,NA,NA
940,名護,2015,NA,NA
945,南大東島,1996,1996-02-03,1996-01-25
945,南大東島,1997,1997-02-20,1997-01-24
945,南大東島,1998,NA,1998-01-13
945,南大東島,1999,1999-02-12,1999-01-27
945,南大東島,2000,2000-01-27,2000-01-17
945,南大東島,2001,2001-01-29,2001-01-16
945,南大東島,2002,2002-01-29,2002-01-04
945,南大東島,2003,2003-02-05,2003-01-12
945,南大東島,2004,2004-02-07,2004-01-22
945,南大東島,2005,2005-02-18,2005-02-03
945,南大東島,2006,2006-01-27,2006-01-15
945,南大東島,2007,2007-02-14,2007-02-02
945,南大東島,2008,2008-02-04,2008-01-25
945,南大東島,2009,2009-02-09,2009-01-25
945,南大東島,2010,2010-02-15,2010-01-26
945,南大東島,2011,2011-02-04,2011-01-24
945,南大東島,2012,2012-02-01,2012-01-17
945,南大東島,2013,2013-01-21,2013-01-07
945,南大東島,2014,2014-01-22,2014-01-07
945,南大東島,2015,2015-02-13,2015-01-15
401,稚内,2016,2016-05-15,2016-05-13
401,稚内,2017,2017-05-11,2017-05-09
401,稚内,2018,2018-05-15,2018-05-12
406,留萌,2016,NA,NA
406,留萌,2017,NA,NA
406,留萌,2018,NA,NA
407,旭川,2016,2016-05-04,2016-05-03
407,旭川,2017,2017-05-05,2017-05-03
407,旭川,2018,2018-05-01,2018-04-30
409,網走,2016,2016-05-10,2016-05-08
409,網走,2017,2017-05-07,2017-05-05
409,網走,2018,2018-05-06,2018-05-02
412,札幌,2016,2016-05-01,2016-04-25
412,札幌,2017,2017-05-03,2017-04-28
412,札幌,2018,2018-04-29,2018-04-26
413,岩見沢,2016,NA,NA
413,岩見沢,2017,NA,NA
413,岩見沢,2018,NA,NA
417,帯広,2016,2016-05-03,2016-04-30
417,帯広,2017,2017-05-02,2017-05-01
417,帯広,2018,2018-04-28,2018-04-27
418,釧路,2016,2016-05-13,2016-05-10
418,釧路,2017,2017-05-18,2017-05-14
418,釧路,2018,2018-05-14,2018-05-12
420,根室,2016,NA,NA
420,根室,2017,NA,NA
420,根室,2018,NA,NA
423,室蘭,2016,2016-05-02,2016-04-25
423,室蘭,2017,2017-05-04,2017-05-02
423,室蘭,2018,2018-05-01,2018-04-29
426,浦河,2016,NA,NA
426,浦河,2017,NA,NA
426,浦河,2018,NA,NA
428,江差,2016,NA,NA
428,江差,2017,NA,NA
428,江差,2018,NA,NA
430,函館,2016,2016-04-26,2016-04-24
430,函館,2017,2017-04-30,2017-04-27
430,函館,2018,2018-04-28,2018-04-25
433,倶知安,2016,NA,NA
433,倶知安,2017,NA,NA
433,倶知安,2018,NA,NA
435,紋別,2016,NA,NA
435,紋別,2017,NA,NA
435,紋別,2018,NA,NA
440,広尾,2016,NA,NA
440,広尾,2017,NA,NA
440,広尾,2018,NA,NA
520,新庄,2016,NA,NA
